quad,pid,age,year,area0,survives,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,date_reformat,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,climate
Q23,Q23_105,1,2009,-1.38629436111989,0,0,0,0.786158652811733,0.659358933466923,0,0.53853,0.786158652811733,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_106,1,1934,-0.469995972560648,0,0.468192140253867,0.0166012824535858,0.341756942081484,6.88213994010094,0.00733646573075808,0.15364,0.341756942081484,15/06/1933,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_106,1,2009,-1.38629436111989,1,0,0,0.720677653515779,0.902840866382751,0,0.41773,0.720677653515779,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_106,2,2010,-1.38629436111989,1,0.0523238603712538,0.0071150435923118,0.302409222651845,3.56971764240579,9.1444879131368e-4,0.74286,0.302409222651845,15/06/2009,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,1,1934,-0.117568917381362,1,0.407318613326742,0.00899738976008598,0.241149413659285,10.3138405230071,0.0123724537595053,0.08434,0.241149413659285,15/06/1933,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,2,1935,-0.238524626186809,1,0.193209544750964,0.00941304170438644,0.00320042572750707,4.8792708486318,5.88652087261385e-5,0.06431,0.00320042572750707,15/06/1934,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,3,1936,0,1,0.269226171492527,0.0187258046268193,0.00933092716239414,11.4332924935267,0.00155824595667721,0.47114,0.00933092716239414,15/06/1935,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,4,1937,-0.693147180559945,1,0.290599670556763,0.0548411720212271,0.0647680721395885,8.45550075293924,6.5661368979359e-4,0.72084,0.0647680721395885,15/06/1936,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,5,1938,-0.693147180559943,1,0.359352465659439,0.00590117371590353,0.00705582234605857,20.5974352238649,8.91196297297138e-6,0.74556,0.00705582234605857,15/06/1937,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,6,1939,-0.287682072451781,1,0.469041428704171,0.0618421800890207,0.00668393628273131,10.9317497257847,7.5e-6,0.35223,0.00668393628273131,15/06/1938,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,7,1940,0.971854190638796,1,0.443278445243837,0.426919615132441,0.0455617621368313,7.63178449385634,0.00139125,1.64323,0.0455617621368313,15/06/1939,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,8,1941,-0.555651077559158,1,0.560773257351391,0.18895197704087,0.011830266258859,15.9522385172642,4.575e-4,0.51886,0.011830266258859,15/06/1940,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,9,1942,-0.693147180559945,1,0.705350571970702,0.362189257132903,0.155930655938134,7.61871920972105,0.00270276476199979,1.67634,0.155930655938134,15/06/1941,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,13,1946,1.09577096529893,1,1.00410845681443,0.216428428573532,0.0534069943834677,2.39268619326438,4.8715711602568e-4,0.49431,0.0534069943834677,15/06/1945,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,14,1947,0.1598914815163,1,0.482098729970006,0.99446921702799,0.0412186950578039,10.7068926392493,0.0210023279521244,0.11662,0.0412186950578039,15/06/1946,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,17,1950,0.12469426551642,1,0.499970051237097,2.17616063656228,0.0975165749110654,1.43618909743051,0.154689296667178,0.07691,0.0975165749110654,15/06/1949,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,19,1952,0.349637271400347,1,0.696452936733871,0.675259088123696,0.409948601300516,2.51616689810911,5.27376993230282,0.29745,0.409948601300516,15/06/1951,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,22,1955,1.49769736913721,1,1.58737797702408,6.03249796353444,0.058827141308534,4.40049964591526,0.272985857063474,0.08671,0.058827141308534,15/06/1954,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,23,1956,0.719392073766685,1,1.46374944944946,1.0235974987511,0.0392237791005285,16.481183696016,0.152654528274144,0.44954,0.0392237791005285,15/06/1955,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_107,1,2009,-1.38629436111989,0,0,0,0.900557408139767,0.0893964944281449,0,0.39759,0.900557408139767,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_108,1,2009,-1.38629436111989,1,0,0,1.11130481971533,0.597762589916363,0,0.13933,1.11130481971533,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_108,2,2010,-1.38629436111989,0,0,0.1549725,0.781105941017719,0.695222459190777,0.00756907629692407,0.19067,0.781105941017719,15/06/2009,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_109,4,1937,-1.38629436111989,1,0.25194796109038,0.16860397815972,0.0132482112337172,1.52538518997982,2.3313720218597e-4,0.39797,0.0132482112337172,15/06/1936,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_109,5,1938,-1.38629436111989,1,0.305171517223857,0.001026638902115,0.014730114019421,4.30463222936967,2.33125e-4,0.41154,0.014730114019421,15/06/1937,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_109,6,1939,-1.38629436111989,1,0.289335481172433,0.337037794459964,0.0167396147476289,2.60112696243611,2.26875e-4,0.47444,0.0167396147476289,15/06/1938,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_109,7,1940,0.107521977611948,1,0.21652674570592,0.456881564693514,0.10290438918283,3.31293670846843,5.3104246063674e-4,0.53435,0.10290438918283,15/06/1939,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_109,8,1941,-1.38629436111989,1,0.388446920710707,0.449766290775358,0.027991276422353,5.53420970292381,7.6875e-4,0.34007,0.027991276422353,15/06/1940,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_109,9,1942,0.378680973619142,1,0.19185196009049,0.452606043792698,0.0148630518807473,2.41213120226766,0.00130442426491875,0.82802,0.0148630518807473,15/06/1941,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_109,13,1946,0.771743394979026,1,0.617967219748774,0.28159883181057,0.10713058460871,0.889348602864221,4.20489775721291e-5,0.41824,0.10713058460871,15/06/1945,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_109,14,1947,0.663795895478812,1,0.0252399956452838,1.23296132127552,0.0486475247436872,1.05095858124205,0.049769673134542,0.41727,0.0486475247436872,15/06/1946,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_109,1,2009,-1.38629436111989,0,0,0,0.853437066594306,1.02838490743793,1.25e-6,0.10025,0.853437066594306,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_11,1,2008,2.23042499228354,1,0,7.625e-4,0.0351440398023735,0.786130354528321,3.02241968423601,0.159,0.0351440398023735,15/06/2007,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_11,2,2009,2.96602658370481,1,0,1.22198905878373,0.44348073176236,7.4422131680145e-4,0.672454615034144,0.21861,0.44348073176236,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_11,3,2010,1.05326346322819,1,0,4.28587709406789,1.96528281754632,0.00147291991055844,1.16773454408731,0.26368,1.96528281754632,15/06/2009,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,1,1934,0.471121853566936,1,0.0151088862924893,0,0.916096507851173,5.28772514736164,0.00655185162102515,0.22686,0.916096507851173,15/06/1933,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,2,1935,0.717185924023548,1,0,0.0329223548903579,0.00129948142806448,4.7604666212373,0.00132122239009086,0.19241,0.00129948142806448,15/06/1934,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,3,1936,0.838236584004823,1,0.00133503102446452,0.0108675,0.0030936007088158,1.9706190289489,0.0106017143675934,0.31413,0.0030936007088158,15/06/1935,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,4,1937,1.23921432159986,1,7.375e-4,0.0180061070774774,0.00758985526687958,3.01418823985349,0.0308508075266545,1.54152,0.00758985526687958,15/06/1936,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,5,1938,0.613782873277797,1,0,0.166583671797227,0.00404419078381537,3.51353413424951,0.00578962200313871,0.05293,0.00404419078381537,15/06/1937,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,6,1939,2.34299363782299,1,7.375e-4,0.0128233455642547,0.0167142253015954,5.51285861634427,0.0124989059432232,1.07411,0.0167142253015954,15/06/1938,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,7,1940,3.10598867747257,1,0,0.038328139202274,5.3797405220409e-4,8.39397947430482,0.0227951295659975,1.03157,5.3797405220409e-4,15/06/1939,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,8,1941,2.75566287762977,1,0,0.133738369920885,0.0165310793218205,8.71518488333473,0.0302614182970468,0.41259,0.0165310793218205,15/06/1940,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,9,1942,0.77379621280977,1,0,0.34993652717786,0.00431839834240546,2.68985485498056,0.483038963620801,1.17506,0.00431839834240546,15/06/1941,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,13,1946,2.64288883352027,1,0,0.293986122298252,0.0102677574126039,1.2877661237,0.307159434372334,1.10223,0.0102677574126039,15/06/1945,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,14,1947,1.32485743051789,1,0,0.0199816709503169,0.428144686287368,0.625876867407692,0.0178982670480438,3.60788,0.428144686287368,15/06/1946,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,17,1950,-0.693147180559945,1,0,0.0420526135369508,0.00577329080110388,2.06261916285716,0.0128394529631625,1.65862,0.00577329080110388,15/06/1949,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,18,1951,1.05571550490565,1,0,0.00311118305233794,0.510013883318741,3.52663675820828,0.0892502992876295,1.30082,0.510013883318741,15/06/1950,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,19,1952,1.40017466139291,1,0,0.163599369800075,0.020505211632441,0.884003175646641,0.156873289868068,0.45044,0.020505211632441,15/06/1951,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,22,1955,1.93266990763035,1,0,0.00181511491863711,0.00311135592315782,2.85062049400541,0.018577728661825,1.16249,0.00311135592315782,15/06/1954,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,23,1956,2.41656637071405,1,0,0.00020941298320157999,0.0299051741445386,2.82197592567168,0.00892225875712872,1.24958,0.0299051741445386,15/06/1955,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,1,2009,-1.38629436111989,1,0,0,1.12468220001456,0.131344779704226,0,0.13863,1.12468220001456,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_110,2,2010,-1.38629436111989,0,0,0.25,1.25854059195616,0.265480923736958,0.0115111758304818,0.16103,1.25854059195616,15/06/2009,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_111,1,1934,-0.999016744067256,0,0.223546786034899,0,1.12332361402368,11.3685428199804,0.00176286364522841,0.08618,1.12332361402368,15/06/1933,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_111,1,2009,-1.38629436111989,1,0,0,1.08881133269769,0.468910638970636,1.25e-6,0.09529,1.08881133269769,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_111,2,2010,-1.38629436111989,0,0,0.235300405404941,1.23786849915613,0.454975041855626,0.0132118943886703,0.1405,1.23786849915613,15/06/2009,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_112,1,1934,0.455640268437,0,0.052388353565878,0,1.08628942769325,9.60204701815005,0.00210826792879884,0.0909,1.08628942769325,15/06/1933,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_112,1,2009,-1.38629436111989,1,0.0229725729563452,6.0043550454442e-4,0.488570482501172,4.44431278060911,2.5e-6,0.0432,0.488570482501172,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_112,2,2010,-1.38629436111989,1,0.0710232920151045,0.00448234654927443,0.466145214403655,6.09069474043202,0.00272151068909782,0.33019,0.466145214403655,15/06/2009,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_113,1,1934,-1.24221166969224,0,0.34353005024705,0,0.66147791034184,15.065998841844,0.00158125690025035,0.07876,0.66147791034184,15/06/1933,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_113,1,2009,-1.38629436111989,0,0,0,1.1274571384655,0.790885826400704,2.5e-6,0.01987,1.1274571384655,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_114,1,1934,-0.948220499705218,0,1.06556451521325,0.0050662288505346,1.9667083461823,6.84994597838254,0.00321882121597942,0.0814,1.9667083461823,15/06/1933,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_114,1,2009,-1.38629436111989,1,0.0371826119313984,0.00295318118455951,0.501764202687451,5.66762398128133,7.5e-6,0.03953,0.501764202687451,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_114,2,2010,0.22314355131421,1,0.0733666815858309,0.0031075,0.0799960248859032,11.5717660599302,0.0206301027925119,0.32074,0.0799960248859032,15/06/2009,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_115,1,2009,-1.38629436111989,0,0,5.787814110674e-5,0.962444995667358,1.09263767319871,6.8108275462097e-6,0.00913,0.962444995667358,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_116,1,2009,-1.38629436111989,0,0,0,2.97965807961228,0.0612884790850232,2.5e-6,0.01908,2.97965807961228,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,1,1934,5.08224657818536,1,0.274507303130216,1.88108356396579,0.00462392953321339,0.0984055602527904,7.14699150919779,0.10875,0.00462392953321339,15/06/1933,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,3,1936,-0.743199964441652,1,17.6577796506384,5.68196815513548,2.56755172678425e-10,0.00575493016391247,6.83140941864976,0.3964,2.56755172678425e-10,15/06/1935,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,4,1937,-0.293383841930727,1,15.0392508432622,4.94312778379033,0.0116674999203381,0.0105204013190849,7.91888269388048,0.1536,0.0116674999203381,15/06/1936,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,5,1938,1.83756365813737,1,37.5179243675734,0.901803780012398,1.0917387466671e-4,0.0325832909828256,0.0140400561200344,0.1593,1.0917387466671e-4,15/06/1937,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,6,1939,0.610906527880055,1,12.7915938649861,2.85847002413239,8.88115932725703e-5,0.0478128319132352,0.0068661760162447,0.18924,8.88115932725703e-5,15/06/1938,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,7,1940,2.23811075159103,1,0.282454449176829,1.85663295996292,0.00172206082226173,0.013258985046973,0.0224618383608804,0.05377,0.00172206082226173,15/06/1939,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,8,1941,2.11336365308165,1,0.040244955685943,1.15871856918274,0.00163770447145824,0.0100251611726681,0.0161949597220042,0.08542,0.00163770447145824,15/06/1940,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,9,1942,0.333690119175663,1,0.0192125565018343,2.55533893492005,6.4381358983534e-4,0.0078182721685006,0.0146824514632771,0.21117,6.4381358983534e-4,15/06/1941,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,13,1946,3.15278772257295,1,0.206884309767068,0.330286507667352,7.5780395412894e-4,4.7228212770831e-4,0.00364601861154835,0.05964,7.5780395412894e-4,15/06/1945,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,14,1947,3.12338967121242,1,5.7538406978145e-4,2.30827336319574,0.00348892584687049,0.00186450994212712,0.00866784679540703,0.52244,0.00348892584687049,15/06/1946,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,17,1950,2.12533220153792,1,0.806095294272674,4.45373811865084,3.9661993853136e-4,7.2807011903587e-4,9.5180691399046e-4,0.15325,3.9661993853136e-4,15/06/1949,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,18,1951,0.680811473950223,1,1.20937564044818,6.06564101861885,2.2456359983991101e-10,4.896969826055e-4,0.0136389037578227,0.13635,2.2456359983991101e-10,15/06/1950,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,19,1952,-0.693147180559959,1,0.487563446557658,4.04430896046005,1.4915845010716e-4,1.7846825138607e-4,0.00224074133402374,0.0467,1.4915845010716e-4,15/06/1951,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_117,1,2009,-1.38629436111989,0,0.126619655402358,0.630461442799806,0.279580419341322,11.6696163546933,2.5e-6,2.08178,0.279580419341322,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_118,1,2009,-1.38629436111989,0,0,0.00159436307629819,1.79521568404263,0.00182165160033752,0,0.21033,1.79521568404263,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_119,1,1935,-1.38629436111989,0,0.177558030612071,0.506257030806461,0.15541222596718,0.902950695427162,0.00937939892217187,0.20581,0.15541222596718,15/06/1934,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_119,1,2009,-1.38629436111989,0,0.0416705276261238,0.0156794789193237,0.610764224512766,4.5162382852228,1.25e-5,0.06023,0.610764224512766,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_12,1,2008,1.83226863393024,1,0,0.0196425145491555,0.37817799361217,0.419733211614195,0,0.83938,0.37817799361217,15/06/2007,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_12,2,2009,1.00397014036,1,0,0.278322422088684,1.52413817564884,1.09916885910958,1.30743365335954,0.07741,1.52413817564884,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_12,3,2010,0,0,0,0.158279950586839,1.05447983086086,0.181926796283705,10.7777885638665,1.59916,1.05447983086086,15/06/2009,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_120,1,1936,-0.571813801388643,0,0.0794198456072463,0,0.119725259044487,9.28757361610108,0.169225878112971,1.24646,0.119725259044487,15/06/1935,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_120,1,2009,-1.38629436111989,0,0,9.80287204751572e-5,0.876477397982185,0.800502515105711,1.25e-5,0.00388,0.876477397982185,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_121,1,1936,-0.277236218333491,1,0.0101378391373569,0,0.0908894086484373,4.60832837075207,0.0279696241707461,2.03703,0.0908894086484373,15/06/1935,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_121,3,1938,-0.287682072451837,1,0.0192680972509509,0.0780524999999987,0.0308126778582519,11.9258941402201,0.00780951521117224,1.94047,0.0308126778582519,15/06/1937,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_121,6,1941,-0.197513302027803,0,0,0.265036386782949,0.0136826859277543,7.57653444135934,0.443644492176795,0.86498,0.0136826859277543,15/06/1940,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_121,1,2009,-1.38629436111989,0,0,2.6246800154342e-4,2.5350359365058,8.5033931177588e-4,0,0.52616,2.5350359365058,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_122,1,1936,-1.38629436111993,0,0.461557892256653,0,0.0021448073814627,0.87003854838705,0.0325209294450647,0.45334,0.0021448073814627,15/06/1935,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_122,1,2009,-1.38629436111989,0,0.126619111066837,0.959023292838175,0.682746469400027,7.2609266030386,1.25e-5,1.00682,0.682746469400027,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_123,1,1936,-1.38629436111989,1,11.2908068128262,3.18694119764817,0.102933442045822,0.875382637488059,0.0196828934433374,0.02738,0.102933442045822,15/06/1935,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_123,2,1937,-1.38629436111988,1,0.577474202543393,3.00135535072032,0.197250283434777,0.449414472151817,0.0379022801459236,0.15604,0.197250283434777,15/06/1936,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_123,3,1938,-1.38629436111989,1,0.00818,0.734966039014137,0.123437133018653,1.20167418530558,0.0104412445036697,0.31046,0.123437133018653,15/06/1937,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_123,4,1939,-1.38629436111989,1,0.100766346384237,1.45928648716195,0.427547221701762,1.54943905159267,0.0051660448683653,0.32105,0.427547221701762,15/06/1938,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_123,5,1940,-0.312203854880013,0,0,3.17373637254077,0.842884921754055,1.61510279832773,0.0169363037433125,0.35814,0.842884921754055,15/06/1939,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_123,1,2009,-1.38629436111989,0,0.126619111066837,1.49795078049882,0.619366484626833,6.18981581176206,1.25e-5,1.12738,0.619366484626833,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_124,1,1936,-1.38629436111993,1,0,1.0532849275247e-4,0.106742571732727,4.06123910394296,2.61839102239793,0.43379,0.106742571732727,15/06/1935,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_124,3,1938,-1.38629436111993,0,0,0.014669565952905,0.0592170412068506,7.31713787888562,0.310101990358016,0.44209,0.0592170412068506,15/06/1937,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_124,1,2009,-1.38629436111989,0,0,0.00123687498538142,1.51841330809973,0.00231001628042839,0,0.16576,1.51841330809973,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_125,1,1937,-1.38629436111995,0,30.5443861198116,0.334558186788623,0.0348034916230324,0.10059285246928,4.84930868969945,0.21984,0.0348034916230324,15/06/1936,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_125,1,2009,-1.38629436111989,0,0.0196737986981196,0.0148053275873181,0.807110908748693,2.43876049897416,1.25e-5,0.0213,0.807110908748693,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_126,1,1937,-1.38629436111991,0,0,0.509912577494333,0.0457806425759494,0.388317132614928,6.19590982752793,0.00226,0.0457806425759494,15/06/1936,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_126,1,2009,-1.38629436111993,0,0,0.0159861912114924,2.62273425044306,0.0144619682283232,0,0.07228,2.62273425044306,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_127,9,1946,1.94573938470366,1,0,0.24408608266349,0.0205115160251231,0.312262436585532,3.75e-6,0.17172,0.0205115160251231,15/06/1945,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_127,1,2009,-1.38629436111989,0,0.126619111066837,3.14350552504528,0.245693280226793,2.92979100638837,1.25e-5,1.37878,0.245693280226793,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_128,9,1947,-0.693147180559945,1,0,7.625e-4,0.24370864915221,0.284570562140091,0.0194570225498459,0.39155,0.24370864915221,15/06/1946,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_128,1,2009,-1.38629436111989,1,0.126619111066837,1.36665483683382,0.503580123792876,4.11434417232347,1.25e-5,0.4016,0.503580123792876,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_129,1,2009,-1.38629436111989,1,0,0.0173795945652896,1.39157418888908,0.0172460850465181,2.47372527324916e-5,0.0402,1.39157418888908,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_129,2,2010,-1.38629436111989,0,0,0,0.702564112158051,0.00456755660775761,6.1935043822715e-4,0.06601,0.702564112158051,15/06/2009,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_13,2,2009,1.77229649324609,1,0,0.0351634254046432,0.771598224598368,1.19352587228039,1.22000069063933,1.00286,0.771598224598368,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_130,1,2009,-1.38629436111989,0,0.00314862729507349,0.00885588579047543,0.828483777683857,1.47357142080201,2.26875e-4,0.00898,0.828483777683857,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_131,1,1939,-1.38629436111989,0,7.375e-4,0.07158429572984,9.8271758101378e-4,0.0280315258132804,0.0743964993130539,0.04388,9.8271758101378e-4,15/06/1938,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_131,1,2009,-1.38629436111989,1,0,0.0108779860980778,0.568214932913148,0.11424636977615,3.3734443587303e-4,1.14554,0.568214932913148,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_131,2,2010,-0.287682072451781,0,0,0.00547047292653629,2.45270268846035,0.0542511844865098,8.26535355993475e-5,0.28647,2.45270268846035,15/06/2009,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_132,1,2009,-1.38629436111989,1,0.126619111066837,2.58959517965987,0.372042954143075,2.11461873169832,3.3863105683237e-4,0.28071,0.372042954143075,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_132,2,2010,-1.38629436111989,1,0.13051929661918,0,0.453362744856257,0.423560899346657,0.491120349076412,0.45691,0.453362744856257,15/06/2009,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_133,1,1940,-1.38629436111989,0,0,0.16584,0.175873959746239,7.00635727418653,0.0214474755497238,0.59783,0.175873959746239,15/06/1939,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_133,1,2009,-1.38629436111989,0,0,0.00337319059861012,0.757104877597072,0.734892419710417,4.4125e-4,0.00311,0.757104877597072,15/06/2008,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
Q23,Q23_134,1,1940,-1.38629436111993,1,0.559903113374163,0.0792023300347862,0.00452060401560547,8.04065833502028,0.0495381601874585,0.53592,0.00452060401560547,15/06/1939,P10 E1 Q1,UG,NA,P10E1,Control,NA,1
