quad,pid,age,year,area,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,area0,climate,date_reformat
Q22,Q22_36,17,1946,3.3944736156897717,6.283707605193551,0.07680535775273191,0.06265020744522214,0.04679811202882454,0.08755592306217212,0.01573999999999999,0.07680535775273191,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.474363466813593,1,15/06/1946
Q22,Q22_36,18,1947,3.0365685892663645,29.700525930300223,0.05828642861190044,6.326468936082778e-4,0.06126939173777093,0.05439607672545801,0,0.05828642861190044,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.3944736156897717,1,15/06/1947
Q22,Q22_36,21,1950,3.566283442357759,47.152443721474256,0.10887416176965664,0.00381601772566369,0.306090124319306,0.05132942034048203,1.1e-4,0.10887416176965664,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.1074977611746084,1,15/06/1950
Q22,Q22_36,22,1951,3.098997728566874,41.14124156684815,0.06144382411627068,0.00328539516862081,0.15484217423537217,0.10509950828510864,4.1e-4,0.06144382411627068,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.566283442357759,1,15/06/1951
Q22,Q22_36,23,1952,3.3012231675432404,50.51807104958942,0.0950177464168449,0.00298552487920515,0.19529615904201855,0.0816762636781238,4.1e-4,0.0950177464168449,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.098997728566874,1,15/06/1952
Q22,Q22_36,26,1955,3.246332600470618,60.30477616290681,0.09423884932776762,0.01759153778977996,0.10138620247150072,0.05599957523557949,0.0019,0.09423884932776762,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.64422604369655,1,15/06/1955
Q22,Q22_36,27,1956,2.756490438046766,60.83411842227131,0.062203438639793,0.00475130090190153,0.05210383758834606,0.0935215684838219,0.00286,0.062203438639793,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.246332600470618,1,15/06/1956
Q22,Q22_37,2,1931,3.501188253245876,0.25467213886178225,1.35571427383194e-4,0,0.2035278196027728,0.12406825721238532,0,1.35571427383194e-4,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.5037785735972085,1,15/06/1931
Q22,Q22_37,10,1939,3.405072098323901,1.5538492499364458,0.01807074474644739,0,0.18595137069865428,2.333721582027642,0.00184,0.01807074474644739,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.9128915061442509,1,15/06/1939
Q22,Q22_37,11,1940,2.0600154828276227,1.8948863595809544,0.00461909972848553,0.03129884513963312,0.05344015619107561,3.5301989948921157,0.01714,0.00461909972848553,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.405072098323901,1,15/06/1940
Q22,Q22_37,12,1941,2.521228639067185,12.975508107085544,0.00561455720975895,0.03018345713844722,0.06319371504689887,3.099456658283401,0.0047,0.00561455720975895,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.0600154828276227,1,15/06/1941
Q22,Q22_37,21,1950,2.7366166371915357,0.6478410987842737,0.00800438785801409,0.09187740328030436,0.1015365673559156,1.8864022704827417,0.00663,0.00800438785801409,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.4908855418739786,1,15/06/1950
Q22,Q22_37,22,1951,3.6069099844319115,0.734965973250286,0.02993542344225491,0.05277896206054185,0.13173723981814875,0.6381065548888201,0.0052,0.02993542344225491,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.7366166371915357,1,15/06/1951
Q22,Q22_37,23,1952,3.347498122010156,0.1493545043639253,0.10126957926425709,0.04532523865731279,0.2971075849986029,0.883973237932822,0.02152,0.10126957926425709,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.6069099844319115,1,15/06/1952
Q22,Q22_37,26,1955,3.165460731062525,0.4026746787869463,0.02019775868369898,0.07108679969073746,0.5932912213455207,1.209709240632798,4.1e-4,0.02019775868369898,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.5714385644922255,1,15/06/1955
Q22,Q22_37,27,1956,0.7672223179923264,0.5578493873171355,0.00882660741053692,0.16859432511426348,0.20980082033772693,1.478458967862946,0.00143,0.00882660741053692,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.165460731062525,1,15/06/1956
Q22,Q22_38,2,1931,3.932685290450484,0,3.9202934881391575e-4,8.00252840359323e-5,1.442446105379399,0.16790014986286256,0,3.9202934881391575e-4,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.6676141766267203,1,15/06/1931
Q22,Q22_38,3,1932,4.216425712983824,0.00693057154157597,0.00132734837384833,3.97557753476361e-5,1.194028948307878,0.05963718357061815,0,0.00132734837384833,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.932685290450484,1,15/06/1932
Q22,Q22_38,4,1933,4.2073129010849,0.0924447761475471,2.6748159818054605e-5,1.231508414839713e-4,0.7877107466061122,0.02527369860320803,0,2.6748159818054605e-5,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.216425712983824,1,15/06/1933
Q22,Q22_38,5,1934,4.166131082504382,0.1404141909491478,0.00218204012690166,9.143865379185358e-4,1.5442280919271596,0.21007219775930025,0,0.00218204012690166,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.2073129010849,1,15/06/1934
Q22,Q22_38,6,1935,3.9329418893317434,0.1491830521115308,0.00151290423658427,0,1.281669801929025,0.21575186377254923,0.28913,0.00151290423658427,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.166131082504382,1,15/06/1935
Q22,Q22_38,7,1936,3.7741829304282377,0.16297902456025912,0.00228124194247539,5.769683150754415e-4,1.9072296045714976,0.4869280760819656,0.04711,0.00228124194247539,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.9329418893317434,1,15/06/1936
Q22,Q22_38,8,1937,3.2754600305875243,0.0963775165323052,0.00234943284498859,1.863798713813342e-4,2.0481858162682283,0.22857047564832625,0.165,0.00234943284498859,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.7741829304282377,1,15/06/1937
Q22,Q22_38,9,1938,3.482814810801886,0.3004184228984185,0.00527144725974911,5.915227189382497e-4,1.4375353605086982,0.2331753628193979,0.13810999999999998,0.00527144725974911,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.2754600305875243,1,15/06/1938
Q22,Q22_38,10,1939,3.6110656635001726,0.3427733580394156,0.00477682739484589,0.002395,1.2403183995325529,0.5241853818754242,0.13646,0.00477682739484589,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.482814810801886,1,15/06/1939
Q22,Q22_38,11,1940,3.4684978374622437,0.3599129437461848,0.00198805948431901,5.806754587892835e-4,1.2282082696200511,0.3695411992444471,0.13638,0.00198805948431901,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.6110656635001726,1,15/06/1940
Q22,Q22_38,12,1941,3.426218208635015,0.4479072294787731,8.491335918638068e-4,3.9490757531102344e-4,0.5669005672891589,0.4404593013999441,0.13657,8.491335918638068e-4,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.4684978374622437,1,15/06/1941
Q22,Q22_38,13,1942,2.6371268398396173,0.5032410806089768,0.00547600248331167,0.05981246135350175,1.326034333627901,0.844557272800509,0.04681,0.00547600248331167,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.426218208635015,1,15/06/1942
Q22,Q22_38,18,1947,4.068044575865801,0.6352888055911531,0.00105455428723553,0.1038972709227377,0.33991265073247007,2.8519182723177123,0.13608,0.00105455428723553,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.149536954385276,1,15/06/1947
Q22,Q22_38,21,1950,4.053230100730914,0.3115601389077639,0,0.0189755219464417,0.18258852937475328,6.1659893688121015,0.18275,0,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.233461624461864,1,15/06/1950
Q22,Q22_38,22,1951,4.001319771352443,0.28518053807136884,0.0047999369096477,0.15497166879876983,0.3685657285272526,2.511423887318496,0.04689,0.0047999369096477,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.053230100730914,1,15/06/1951
Q22,Q22_38,23,1952,4.248892351348288,0.12175433005389344,0.0065797246796801,0.09079586656577812,0.3982841632078571,1.7551415284721004,0.04736,0.0065797246796801,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.001319771352443,1,15/06/1952
Q22,Q22_38,26,1955,3.793536194296256,0.14479843887912172,0.00224235963947411,0.05534168622889936,0.8672432220526289,38.33627096414947,0.02158,0.00224235963947411,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.527255881814547,1,15/06/1955
Q22,Q22_38,27,1956,3.9835697002086694,0.3360318218762843,0.00332099464676581,0.0449327069429543,0.262000252898881,45.58736708786328,0.01551999999999999,0.00332099464676581,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.793536194296256,1,15/06/1956
Q22,Q22_39,2,1931,3.7511574131214913,2.7297888375165615,0.02914522291465972,0.15469868308701046,0.5675894759333582,0.07685694801947965,0,0.02914522291465972,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.151144480972657,1,15/06/1931
Q22,Q22_39,3,1932,3.532844752039824,22.931036435532967,0.2008132263479449,0.13412505274510242,0.2151071801326556,0.3286013376051598,0,0.2008132263479449,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.7511574131214913,1,15/06/1932
Q22,Q22_39,4,1933,2.972639639889967,41.44512073835004,0.15175157850514237,3.9950048951991094e-4,0.09810936589806075,0.6139257466056235,4.1e-4,0.15175157850514237,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.532844752039824,1,15/06/1933
Q22,Q22_39,5,1934,3.0945868431171477,37.78564156381539,0.01488090729176326,0.1124453416316216,0.518445498252475,1.068174408930482,4.4e-4,0.01488090729176326,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.972639639889967,1,15/06/1934
Q22,Q22_39,6,1935,2.8151186891722717,38.21121865723136,0.06775910817683488,0.02288639880168802,0.1130195760941326,3.086051817475679,0.00624999999999999,0.06775910817683488,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.0945868431171477,1,15/06/1935
Q22,Q22_39,7,1936,2.6790192427159014,34.814719966493506,0.02529965075783093,0.01564662471683639,0.20811940914661065,0.380422298436759,7.4e-4,0.02529965075783093,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.8151186891722717,1,15/06/1936
Q22,Q22_39,8,1937,2.5617358841687485,45.92355211057189,0.01032698263351332,9.873258960241143e-4,0.3722665110780162,0.44950808430863415,0.06098,0.01032698263351332,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.6790192427159014,1,15/06/1937
Q22,Q22_39,9,1938,1.2955339810583415,63.49275777638758,0.0487779544891601,2.862795029917953e-4,0.12189630807242044,0.03923064121665397,0.00154,0.0487779544891601,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.5617358841687485,1,15/06/1938
Q22,Q22_39,10,1939,3.0730861504536944,62.511807196746325,0.01775772160443319,0.00150737456891218,0.40021576280290616,0.02495202071729342,0.04678,0.01775772160443319,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.2955339810583415,1,15/06/1939
Q22,Q22_39,11,1940,2.184764726521102,64.25323264971587,0.01670906808619312,0.00213058743565338,0.14402205415415678,0.02710708327065395,4.1e-4,0.01670906808619312,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.0730861504536944,1,15/06/1940
Q22,Q22_39,12,1941,2.5879264328689637,63.708805835426176,0.02124400022218455,0.00264762118765287,0.17741214990829213,0.03288019276403236,3.6e-4,0.02124400022218455,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.184764726521102,1,15/06/1941
Q22,Q22_39,13,1942,2.0136647195388506,64.43072737281115,0.02216252542098902,0.00701599900505559,0.21197224698799425,0.02704992217015725,0.01646,0.02216252542098902,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.5879264328689637,1,15/06/1942
Q22,Q22_39,17,1946,2.9054956474225557,61.642502329929805,0.00698556878397384,0.16374643287639074,0.1266932204743208,0.02800558084387037,0.00113,0.00698556878397384,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.4741205079838566,1,15/06/1946
Q22,Q22_39,18,1947,2.5720371370024147,62.10536168597346,0.06200165318548235,0.28153755521309337,0.13429816493976293,9.917551842405284e-4,6.900000000000001e-4,0.06200165318548235,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.9054956474225557,1,15/06/1947
Q22,Q22_39,21,1950,2.2008286137387305,52.15045564067482,0.10831079157790728,0.3063969274361367,0.4176516914317121,1.8015362262430863,2.8000000000000003e-4,0.10831079157790728,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.135696162437288,1,15/06/1950
Q22,Q22_39,22,1951,2.4423418684432123,61.83306580028423,0.04312007275923488,0.022668591414716652,0.28553453759377045,0.8005710573752366,7.7e-4,0.04312007275923488,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.2008286137387305,1,15/06/1951
Q22,Q22_39,23,1952,2.8447202739374062,62.30099467122586,0.14227938814300817,1.202317827434672,0.33299422755667757,0.4650162409557698,1.00036,0.14227938814300817,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.4423418684432123,1,15/06/1952
Q22,Q22_39,26,1955,-0.09607598862043754,63.73452750990329,0.04018848125989751,0.00280168268416806,0.02960837829639661,4.119653785673069,1.42464,0.04018848125989751,P7 E1 Q4,UG,NA,P7E1,Control,NA,0.9147206061595752,1,15/06/1955
Q22,Q22_39,27,1956,-0.6931471805599813,62.058479124414994,0.1082461529170926,2.652833978065197e-4,0.01552676412881856,3.0981701831804704,0.04819,0.1082461529170926,P7 E1 Q4,UG,NA,P7E1,Control,NA,-0.09607598862043754,1,15/06/1956
Q22,Q22_4,2,2008,3.072055813319804,0,1.613585000455764e-4,0,0.2564065828251447,0.02406266081267588,0.1841,1.613585000455764e-4,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.801614341278315,1,15/06/2008
Q22,Q22_4,3,2009,3.1624289589568417,0,1.3442895615930654e-5,0.06940412477269728,0.44551380338089336,0.01601310350220558,0.38265,1.3442895615930654e-5,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.072055813319804,1,15/06/2009
Q22,Q22_40,4,1933,1.9660884030429058,4.40295158551314,0,0.519012564475491,5.117871029087938,2.804539001954915e-5,4.1e-4,0,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.0616685561634234,1,15/06/1933
Q22,Q22_40,5,1934,1.2805384395166943,16.834386806010986,9.810511621857672e-6,0.5421926485680036,5.961157649332137,0.0328440844889765,0.00526,9.810511621857672e-6,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.9660884030429058,1,15/06/1934
Q22,Q22_40,6,1935,0.5677379538093387,7.762366818690486,7.067658039834607e-7,0.01225696203318182,3.6708786928505903,1.9724932844932596e-4,5.2e-4,7.067658039834607e-7,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.2805384395166943,1,15/06/1935
Q22,Q22_40,7,1936,0.40242479767632405,9.213324099594796,0.05879624735594774,0.33377455761159924,7.117114525913651,0.04157850151255184,1.14104,0.05879624735594774,P7 E1 Q4,UG,NA,P7E1,Control,NA,0.5677379538093387,1,15/06/1936
Q22,Q22_40,8,1937,-0.6931471805600012,1.3532079678860414,0.00730749999475641,0.550928028080187,3.416922895546481,0.05042036447967834,0.05199000000000001,0.00730749999475641,P7 E1 Q4,UG,NA,P7E1,Control,NA,0.40242479767632405,1,15/06/1937
Q22,Q22_40,9,1938,1.104393124397995,3.211648682971977,0.08901173076430915,0.07802405861302111,5.143712248074679,0.07040242385723355,0.02356,0.08901173076430915,P7 E1 Q4,UG,NA,P7E1,Control,NA,-0.6931471805600012,1,15/06/1938
Q22,Q22_40,10,1939,1.3929029396418635,13.420524289445204,0.00747581414767681,0.5536718305419321,5.0189960863825736,0.08845528803408131,0.15319,0.00747581414767681,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.104393124397995,1,15/06/1939
Q22,Q22_40,11,1940,2.1481081940879037,3.3876011852643404,0.01627725231781642,0.8865017057015075,4.679932407306889,0.1557110881466253,0.00338,0.01627725231781642,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.3929029396418635,1,15/06/1940
Q22,Q22_40,12,1941,2.1523765329532223,7.449775342544567,0.01039645220669402,0.1658123104517427,5.532224513053772,0.00219649702801746,0.14303999999999997,0.01039645220669402,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.1481081940879037,1,15/06/1941
Q22,Q22_40,13,1942,2.6046182777604088,5.60138066899636,0.03735623546997686,0.7528435871970908,3.1341581159553447,0.01911398867011127,0.03052,0.03735623546997686,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.1523765329532223,1,15/06/1942
Q22,Q22_40,17,1946,3.8099453267206815,57.290266079599846,0.01162453418704267,0.2272579991397209,1.058344912825146,1.5532733383914985e-5,1.02122,0.01162453418704267,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.7233930544021192,1,15/06/1946
Q22,Q22_40,18,1947,2.84941357464599,56.65509592213404,0.02678837050115045,0.13506302928317795,0.0898471441190121,2.5392651257546152e-5,0.06632,0.02678837050115045,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.8099453267206815,1,15/06/1947
Q22,Q22_40,21,1950,3.5438562222822094,17.031490765702568,0.1484977573955021,0.01593560477465448,0.43129350488296,0.01635143246997116,0.01106,0.1484977573955021,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.4857655976752455,1,15/06/1950
Q22,Q22_40,22,1951,3.5503163701309575,39.13913995560358,0.10059807532477796,0.02315546464172832,0.28057026767559246,0.0106922259732932,0.5382299999999999,0.10059807532477796,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.5438562222822094,1,15/06/1951
Q22,Q22_40,23,1952,2.8553953928117077,10.731142562301242,0.04482651517943822,0.11400428729044795,0.3375336901666385,0.01843920209723168,0.6874199999999999,0.04482651517943822,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.5503163701309575,1,15/06/1952
Q22,Q22_40,26,1955,2.7856947932833793,9.595675418220958,0.08762336316311668,0.00343569188705198,0.27461996864765803,0.00286625966573763,0.57791,0.08762336316311668,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.8788611411490463,1,15/06/1955
Q22,Q22_40,27,1956,3.172973758215454,10.313310477992486,0.00565864555627631,0.0036936058181242,0.10742144617506336,0.0122004286268073,0.14425,0.00565864555627631,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.7856947932833793,1,15/06/1956
Q22,Q22_41,2,1931,3.2010621308661587,3.0164508764566227,0.06601825858365747,0.1057996824257309,1.390335890919187,0.534648809166062,0.00479,0.06601825858365747,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.056697143989929,1,15/06/1931
Q22,Q22_41,3,1932,3.4214360521522345,4.0370103272711955,0.6563898801571795,0.3996223112730131,0.6552522435680789,1.3531460589130528,0.00143,0.6563898801571795,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.2010621308661587,1,15/06/1932
Q22,Q22_41,4,1933,2.9254881256966163,10.79852126610666,0.6059041603742511,0.01108292985800542,0.8820460813522827,12.487229365878177,4.4e-4,0.6059041603742511,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.4214360521522345,1,15/06/1933
Q22,Q22_41,5,1934,2.623306967359623,31.53755363069217,0.24379284560315323,1.022064964195806,0.8556621141910564,4.284254621109977,0.00961,0.24379284560315323,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.9254881256966163,1,15/06/1934
Q22,Q22_41,6,1935,2.2755118874651457,42.965531264848245,0.34803981717486865,0.09272784239425734,0.7066763720985173,3.2911167782950432,0.05639,0.34803981717486865,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.623306967359623,1,15/06/1935
Q22,Q22_41,7,1936,1.17043767408223,34.535179309212324,0.18760983331218323,0.05484278820936498,0.22592768237873265,1.4175078867817898,0.05336000000000001,0.18760983331218323,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.2755118874651457,1,15/06/1936
Q22,Q22_41,8,1937,2.302086753132724,51.016041901478005,0.02876855322978947,0.05684503965836644,0.4329122593706945,1.5521244137790124,0.02663999999999999,0.02876855322978947,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.17043767408223,1,15/06/1937
Q22,Q22_41,9,1938,1.8345561440414493,62.606521172285554,0.01888152593725367,0.6744538596493266,0.4030784429820189,0.19705112735042468,0.02207,0.01888152593725367,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.302086753132724,1,15/06/1938
Q22,Q22_41,10,1939,2.2282145790121017,51.80176982015896,0.00174231749695243,0.257751506563296,0.5897220080440453,0.05128941040853991,0.00975,0.00174231749695243,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.8345561440414493,1,15/06/1939
Q22,Q22_41,11,1940,2.5232828317680367,65.67489280142448,0.08400939010199965,0.9756231750221868,0.46988174387486914,0.1495141116360281,0.05005,0.08400939010199965,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.2282145790121017,1,15/06/1940
Q22,Q22_41,12,1941,2.865079005849602,65.1360198488028,0.01523229319112109,0.3756860462518563,0.30394911142576375,0.00819137896973667,0.01747,0.01523229319112109,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.5232828317680367,1,15/06/1941
Q22,Q22_41,13,1942,1.9822096807921599,28.714592248956254,0.01208135276541957,0.4623296189045734,0.15666465111191585,0.06351827104217651,0.04887,0.01208135276541957,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.865079005849602,1,15/06/1942
Q22,Q22_41,17,1946,3.486480920045306,65.17492146646853,4.7934563304964824e-4,0.07490974268882483,0.10074478281356708,1.151465600172801e-4,0.38262,4.7934563304964824e-4,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.247556918056349,1,15/06/1946
Q22,Q22_41,18,1947,3.8590356829798944,54.160475991582835,0.00300773584087455,0.058834927141266,0.0527662513076363,3.496492732597363e-5,0.01573999999999999,0.00300773584087455,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.486480920045306,1,15/06/1947
Q22,Q22_41,21,1950,3.616739384115339,57.82906474336794,0.00107933417481404,1.5533876821798197e-4,0.12164479028717644,0.01916009969562518,0.0467,0.00107933417481404,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.444328621730123,1,15/06/1950
Q22,Q22_41,22,1951,3.768110561592345,66.03210540628163,0.00210431460449277,0,0.13863543112943374,0.02074947377026477,0.00531,0.00210431460449277,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.616739384115339,1,15/06/1951
Q22,Q22_41,23,1952,3.9668002446342796,65.53008098387218,0.00197443422152533,3.0567533230601696e-5,0.05417885993778976,0.01108142136109937,0.00969,0.00197443422152533,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.768110561592345,1,15/06/1952
Q22,Q22_41,26,1955,2.3298851084007945,64.860823837829,0.01312748565762438,0,0.1458135725369849,0.02809253257836429,0.00967,0.01312748565762438,P7 E1 Q4,UG,NA,P7E1,Control,NA,3.410834314929641,1,15/06/1955
Q22,Q22_41,27,1956,1.6763103162929789,62.583678531105754,0.00343802797918438,0,0.02433090449594429,0.07791384621074565,0.09947,0.00343802797918438,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.3298851084007945,1,15/06/1956
Q22,Q22_42,2,1931,4.336769018720005,51.8937481838305,0.04943623572934827,0.21156711378546153,3.202827558223453,0.08663085856210538,4.1e-4,0.04943623572934827,P7 E1 Q4,UG,NA,P7E1,Control,NA,0.6972059305619259,1,15/06/1931
Q22,Q22_42,3,1932,4.3748435823463865,40.2155389236605,0.03703800899453288,0.03061878939802384,0.19301644696754705,0.12355681909300116,0.13594,0.03703800899453288,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.336769018720005,1,15/06/1932
Q22,Q22_42,4,1933,4.5815720679929575,63.55512505148594,0.00152926575845241,0.00238056801651234,0.03241084078378793,0.07935242186995063,0.0481,0.00152926575845241,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.3748435823463865,1,15/06/1933
Q22,Q22_42,5,1934,4.163170044796789,61.69552177425267,0.01616345280107331,0.00799915066166564,0.12514611151990782,0.555264657086889,0.19937,0.01616345280107331,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.5815720679929575,1,15/06/1934
Q22,Q22_42,6,1935,2.8447189711629752,56.26790837053004,0.01116354086777979,0.02172868845674817,0.08067778919239471,0.2533799942274697,0.23082,0.01116354086777979,P7 E1 Q4,UG,NA,P7E1,Control,NA,4.163170044796789,1,15/06/1935
Q22,Q22_42,7,1936,1.7941937477956265,41.88071004557999,0.00189207964637408,0.01066894011931628,0.06590320489312118,0.4958671221442882,0.17383,0.00189207964637408,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.8447189711629752,1,15/06/1936
Q22,Q22_42,8,1937,1.0740720911157444,10.074545011851,0.01158462514396715,0.00979475987929209,0.14495001083731548,0.3443215934645239,0.42104,0.01158462514396715,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.7941937477956265,1,15/06/1937
Q22,Q22_42,9,1938,0.9969827973199158,7.907673890766988,0.588611470764337,0.00601552772044856,0.05942355373686274,0.3054363173622044,0.2782,0.588611470764337,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.0740720911157444,1,15/06/1938
Q22,Q22_42,10,1939,2.1544373196712163,5.974806702321642,0.07710533627214411,0.00257439444251817,0.04943032221429016,0.13678145189047575,0.08506000000000001,0.07710533627214411,P7 E1 Q4,UG,NA,P7E1,Control,NA,0.9969827973199158,1,15/06/1939
Q22,Q22_42,11,1940,1.475808487426426,25.519341924754805,0.6317331036503445,0.00974811340714931,0.04866318169790883,0.24909957159168347,0.02245,0.6317331036503445,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.1544373196712163,1,15/06/1940
Q22,Q22_42,12,1941,1.8099770335734802,12.126620720635108,0.3872933043434079,0.00325101106899885,0.02828409996476256,0.00747904109848057,0.51941,0.3872933043434079,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.475808487426426,1,15/06/1941
Q22,Q22_42,13,1942,-0.11120337374214699,5.94817555706963,1.3300368254834831,0.00181042057280003,0.06681653145765408,0.10458635539035968,0.32416,1.3300368254834831,P7 E1 Q4,UG,NA,P7E1,Control,NA,1.8099770335734802,1,15/06/1942
Q22,Q22_42,17,1946,2.0598381163060555,36.789131746116,0.08750422996148795,0.18829221366860557,0.00457326620659875,5.346259681343301e-6,0.02542999999999999,0.08750422996148795,P7 E1 Q4,UG,NA,P7E1,Control,NA,0.09064987835704656,1,15/06/1946
Q22,Q22_42,18,1947,2.748596157569829,20.76878553337614,0.24237693731986787,0.3803745588022848,0.0053642646183655,7.0588156658234e-7,0.13924,0.24237693731986787,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.0598381163060555,1,15/06/1947
Q22,Q22_42,21,1950,2.3501955027107995,30.590442526498155,0.16647470269597767,0,0.00560418869901408,0.01021687394104737,0.15278,0.16647470269597767,P7 E1 Q4,UG,NA,P7E1,Control,NA,0.637881877266575,1,15/06/1950
Q22,Q22_42,22,1951,2.1680723536072453,45.24770557439987,0.18299274654105552,0,0.02108310497065723,0.2023468973958124,0.16665,0.18299274654105552,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.3501955027107995,1,15/06/1951
Q22,Q22_42,23,1952,2.8726578399606564,54.78925228044224,0.45012881761113627,0,0.00843908392863886,0.08602656180716405,0.00187,0.45012881761113627,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.1680723536072453,1,15/06/1952
Q22,Q22_42,26,1955,1.9503936684552308,0.7287382855203186,0.4767456278970576,0,0.01162348005441248,0.01680135393588032,0.13635,0.4767456278970576,P7 E1 Q4,UG,NA,P7E1,Control,NA,2.0927415826597637,1,15/06/1955
