"","year","Group","QuadName","quad","cov.ARTR","cov.HECO","cov.POSE","cov.PSSP","Treatment","Period","Gcov.ARTR","Gcov.HECO","Gcov.POSE","Gcov.PSSP","Treatment2","Treatment3","species","Y"
"894",1945,"P1","P1 Q1","Q11",172.968310625356,387.512094986798,349.072748606195,13.8302672296531,"Control","Historical",176.091678874639,97.6288035034412,183.135123607911,230.73456000148,"Control","Control","HECO",2
"895",1945,"P10E1","P10 E1 Q1","Q23",1404.04609135001,99.7989291433554,254.964251787487,94.4629266848212,"Control","Historical",1271.31275118683,68.2136340857538,114.456406782195,69.4064488348702,"Control","Control","HECO",9
"896",1945,"P10E1","P10 E1 Q2","Q24",383.414070197365,171.324031325469,18.2679450906969,55.5566760451909,"Control","Historical",1271.31275118683,68.2136340857538,114.456406782195,69.4064488348702,"Control","Control","HECO",1
"897",1945,"P10E1","P10 E1 Q3","Q25",856.269532492869,0,86.6985407361574,64.7278026818463,"Control","Historical",1271.31275118683,68.2136340857538,114.456406782195,69.4064488348702,"Control","Control","HECO",0
"898",1945,"P10E1","P10 E1 Q4","Q26",2441.52131070708,1.73157587419072,97.8948895144381,62.8783899276223,"Control","Historical",1271.31275118683,68.2136340857538,114.456406782195,69.4064488348702,"Control","Control","HECO",0
"899",1945,"P1E1","P1 E1 Q3","Q9",0.5,485.270292364056,134.769179504136,177.337314421816,"Control","Historical",1791.07180484129,227.457566138742,108.32061604331,93.9680669197426,"Control","Control","HECO",6
"900",1945,"P1E1","P1 E1 Q4","Q10",1482.27523685014,194.903971881468,181.201029615519,37.5971424780139,"Control","Historical",1791.07180484129,227.457566138742,108.32061604331,93.9680669197426,"Control","Control","HECO",2
"901",1945,"P1E1","P1 E1 Q1","Q7",3890.00045411937,64.801751694748,83.2388594631584,71.9516673474091,"Control","Historical",1791.07180484129,227.457566138742,108.32061604331,93.9680669197426,"Control","Control","HECO",6
"902",1945,"P1E1","P1 E1 Q2","Q8",1791.51152839565,164.854248614696,34.0733955904254,88.9861434317315,"Control","Historical",1791.07180484129,227.457566138742,108.32061604331,93.9680669197426,"Control","Control","HECO",5
"903",1945,"P7E1","P7 E1 Q3","Q21",2341.37367210269,48.4275570604545,101.800246876098,135.361003949176,"Control","Historical",1936.80483283332,93.8667627563242,75.661762914048,99.4058109266624,"Control","Control","HECO",3
"904",1945,"P7E1","P7 E1 Q1","Q19",908.481544058209,17.6796021570532,56.6891804037258,91.0006575067187,"Control","Historical",1936.80483283332,93.8667627563242,75.661762914048,99.4058109266624,"Control","Control","HECO",3
"905",1945,"P7E1","P7 E1 Q4","Q22",2690.09116626729,173.350952144586,96.7984994607818,77.03731699218,"Control","Historical",1936.80483283332,93.8667627563242,75.661762914048,99.4058109266624,"Control","Control","HECO",8
"906",1945,"P7E1","P7 E1 Q2","Q20",1807.2729489051,136.008939663203,47.3591249155862,94.224265258575,"Control","Historical",1936.80483283332,93.8667627563242,75.661762914048,99.4058109266624,"Control","Control","HECO",2
"907",1946,"E1","E1 Q6","Q6",546.245593985915,0,105.911052119421,92.2318382259373,"Control","Historical",707.055583887788,32.7826878418952,154.751225181172,61.2976481280025,"Control","Control","HECO",0
"908",1946,"E1","E1 Q4","Q4",2.90007372859558,0,195.884778112703,77.9958938679209,"Control","Historical",707.055583887788,32.7826878418952,154.751225181172,61.2976481280025,"Control","Control","HECO",0
"909",1946,"E1","E1 Q2","Q2",451.118768856725,0,86.3539343425976,35.3349886805997,"Control","Historical",707.055583887788,32.7826878418952,154.751225181172,61.2976481280025,"Control","Control","HECO",0
"910",1946,"E1","E1 Q5","Q5",985.872415497165,0,82.4354836432617,60.1844601861029,"Control","Historical",707.055583887788,32.7826878418952,154.751225181172,61.2976481280025,"Control","Control","HECO",0
"911",1946,"E1","E1 Q3","Q3",1019.96506755071,0,344.786749138392,70.8062554146911,"Control","Historical",707.055583887788,32.7826878418952,154.751225181172,61.2976481280025,"Control","Control","HECO",0
"912",1946,"E1","E1 Q1","Q1",1236.23158370762,196.696127051371,113.135353730656,31.2324523927629,"Control","Historical",707.055583887788,32.7826878418952,154.751225181172,61.2976481280025,"Control","Control","HECO",4
"913",1946,"P1","P1 Q2","Q12",101.746407491148,0,125.042665276119,390.740070562803,"Control","Historical",170.406288170334,140.997936242991,196.60878964325,286.119506522702,"Control","Control","HECO",0
"914",1946,"P1","P1 Q1","Q11",148.792219937413,551.136059495019,358.196061842244,20.3135906980736,"Control","Historical",170.406288170334,140.997936242991,196.60878964325,286.119506522702,"Control","Control","HECO",1
"915",1946,"P1","P1 Q4","Q14",430.586525252773,0,179.428354970124,302.813020189311,"Control","Historical",170.406288170334,140.997936242991,196.60878964325,286.119506522702,"Control","Control","HECO",0
"916",1946,"P1","P1 Q3","Q13",0.499999999999998,12.8556854769447,123.768076484514,430.611344640619,"Control","Historical",170.406288170334,140.997936242991,196.60878964325,286.119506522702,"Control","Control","HECO",1
"917",1946,"P10E1","P10 E1 Q2","Q24",422.996722843724,282.681293341089,26.6369431375324,88.0684642567502,"Control","Historical",990.789618730073,146.416114848697,140.883541904855,105.832687687723,"Control","Control","HECO",1
"918",1946,"P10E1","P10 E1 Q3","Q25",338.422770074044,0,172.716089153347,62.4613586810233,"Control","Historical",990.789618730073,146.416114848697,140.883541904855,105.832687687723,"Control","Control","HECO",0
"919",1946,"P10E1","P10 E1 Q1","Q23",932.213504562683,302.983166053699,230.716943200247,143.313815647877,"Control","Historical",990.789618730073,146.416114848697,140.883541904855,105.832687687723,"Control","Control","HECO",5
"920",1946,"P10E1","P10 E1 Q4","Q26",2269.52547743984,0,133.464192128293,129.487112165243,"Control","Historical",990.789618730073,146.416114848697,140.883541904855,105.832687687723,"Control","Control","HECO",0
"921",1946,"P1E1","P1 E1 Q3","Q9",0,460.045636884553,83.6220168053983,134.647629029531,"Control","Historical",245.093563538618,258.156002822619,114.645546287383,109.464631378167,"Control","Control","HECO",0
"922",1946,"P1E1","P1 E1 Q1","Q7",0,115.480909766473,95.530333446105,159.740004491702,"Control","Historical",245.093563538618,258.156002822619,114.645546287383,109.464631378167,"Control","Control","HECO",1
"923",1946,"P1E1","P1 E1 Q4","Q10",0,214.605446173281,252.867079515539,37.2606479056205,"Control","Historical",245.093563538618,258.156002822619,114.645546287383,109.464631378167,"Control","Control","HECO",3
"924",1946,"P1E1","P1 E1 Q2","Q8",980.374254154471,242.492018466168,26.5627553824907,106.210244085813,"Control","Historical",245.093563538618,258.156002822619,114.645546287383,109.464631378167,"Control","Control","HECO",2
"925",1946,"P7E1","P7 E1 Q1","Q19",639.344827404458,24.6856831062743,77.8430024592445,113.521770663211,"Control","Historical",1475.03609465717,220.543190259766,93.6563019085362,157.048029209639,"Control","Control","HECO",2
"926",1946,"P7E1","P7 E1 Q3","Q21",1807.27879943602,180.060032885845,154.53377839738,205.290854877693,"Control","Historical",1475.03609465717,220.543190259766,93.6563019085362,157.048029209639,"Control","Control","HECO",0
"927",1946,"P7E1","P7 E1 Q2","Q20",1102.852162049,185.040045217408,64.250239287595,224.425377449761,"Control","Historical",1475.03609465717,220.543190259766,93.6563019085362,157.048029209639,"Control","Control","HECO",3
"928",1946,"P7E1","P7 E1 Q4","Q22",2350.66858973922,492.386999829538,77.9981874899255,84.9541138478894,"Control","Historical",1475.03609465717,220.543190259766,93.6563019085362,157.048029209639,"Control","Control","HECO",10
"929",1949,"E1","E1 Q2","Q2",269.476142230897,0,11.2361152276728,55.502922055706,"Control","Historical",459.356344659421,42.5337752108688,38.2870868614698,83.8044713757881,"Control","Control","HECO",0
"930",1949,"E1","E1 Q5","Q5",316.509957692046,0,25.4597454380693,78.6611272675458,"Control","Historical",459.356344659421,42.5337752108688,38.2870868614698,83.8044713757881,"Control","Control","HECO",0
"931",1949,"E1","E1 Q3","Q3",568.945008414403,0,67.832700198116,152.963516308153,"Control","Historical",459.356344659421,42.5337752108688,38.2870868614698,83.8044713757881,"Control","Control","HECO",0
"932",1949,"E1","E1 Q6","Q6",619.144210982226,0,66.4146034765581,86.3822956899644,"Control","Historical",459.356344659421,42.5337752108688,38.2870868614698,83.8044713757881,"Control","Control","HECO",0
"933",1949,"E1","E1 Q4","Q4",36.5470450322601,0,2.38628821483274,91.9764299244771,"Control","Historical",459.356344659421,42.5337752108688,38.2870868614698,83.8044713757881,"Control","Control","HECO",0
"934",1949,"E1","E1 Q1","Q1",945.515703604692,255.202651265213,56.3930686135699,37.3405370088822,"Control","Historical",459.356344659421,42.5337752108688,38.2870868614698,83.8044713757881,"Control","Control","HECO",4
"935",1949,"P1","P1 Q2","Q12",322.262572497922,0.499999999999986,8.73965430401083,345.136312866013,"Control","Historical",150.728677869868,127.826729253585,32.3513880510431,187.379415218465,"Control","Control","HECO",0
"936",1949,"P1","P1 Q1","Q11",84.2910761164185,482.894384292856,35.1870094672717,36.247267178334,"Control","Historical",150.728677869868,127.826729253585,32.3513880510431,187.379415218465,"Control","Control","HECO",5
"937",1949,"P1","P1 Q3","Q13",34.6018658822118,27.9125327214822,46.3827603338338,233.56538531133,"Control","Historical",150.728677869868,127.826729253585,32.3513880510431,187.379415218465,"Control","Control","HECO",2
"938",1949,"P1","P1 Q4","Q14",161.759196982919,0,39.0961280990561,134.568695518184,"Control","Historical",150.728677869868,127.826729253585,32.3513880510431,187.379415218465,"Control","Control","HECO",0
"939",1949,"P10E1","P10 E1 Q2","Q24",190.255955500868,336.744500133374,16.0904851699889,85.2434836233114,"Control","Historical",705.302093004939,154.291989015092,47.6400663662995,82.3247434484673,"Control","Control","HECO",1
"940",1949,"P10E1","P10 E1 Q3","Q25",453.187796761442,0,65.3522723874501,55.1617402503796,"Control","Historical",705.302093004939,154.291989015092,47.6400663662995,82.3247434484673,"Control","Control","HECO",0
"941",1949,"P10E1","P10 E1 Q4","Q26",1396.25132921642,0,45.745927078683,106.626484265267,"Control","Historical",705.302093004939,154.291989015092,47.6400663662995,82.3247434484673,"Control","Control","HECO",0
"942",1949,"P10E1","P10 E1 Q1","Q23",781.513290541028,280.423455926996,63.3715808290762,82.2672656549113,"Control","Historical",705.302093004939,154.291989015092,47.6400663662995,82.3247434484673,"Control","Control","HECO",5
"943",1949,"P1E1","P1 E1 Q3","Q9",0,472.522395523325,49.9287923817125,214.689770770516,"Control","Historical",245.841531830342,328.764968469366,75.9117987221856,190.371296256564,"Control","Control","HECO",2
"944",1949,"P1E1","P1 E1 Q1","Q7",0,227.526558716133,122.42502539176,378.902038877001,"Control","Historical",245.841531830342,328.764968469366,75.9117987221856,190.371296256564,"Control","Control","HECO",7
"945",1949,"P1E1","P1 E1 Q4","Q10",0,229.000484688244,101.179545055434,59.737881240998,"Control","Historical",245.841531830342,328.764968469366,75.9117987221856,190.371296256564,"Control","Control","HECO",1
"946",1949,"P1E1","P1 E1 Q2","Q8",983.366127321367,386.010434949764,30.1138320598359,108.15549413774,"Control","Historical",245.841531830342,328.764968469366,75.9117987221856,190.371296256564,"Control","Control","HECO",10
"947",1949,"P7E1","P7 E1 Q2","Q20",213.701687938106,125.996054538687,70.7949399056108,259.948422568387,"Control","Historical",713.716877253774,181.082899952468,57.609503119139,188.293771930671,"Control","Control","HECO",1
"948",1949,"P7E1","P7 E1 Q3","Q21",266.639385021234,155.543736427016,97.008646218085,294.177974867056,"Control","Historical",713.716877253774,181.082899952468,57.609503119139,188.293771930671,"Control","Control","HECO",0
"949",1949,"P7E1","P7 E1 Q4","Q22",1951.68856001528,406.792040337323,35.9152762992452,84.3636213880896,"Control","Historical",713.716877253774,181.082899952468,57.609503119139,188.293771930671,"Control","Control","HECO",0
"950",1949,"P7E1","P7 E1 Q1","Q19",422.837876040477,35.9997685068458,26.719150053615,114.685068899152,"Control","Historical",713.716877253774,181.082899952468,57.609503119139,188.293771930671,"Control","Control","HECO",0
"951",1950,"E1","E1 Q4","Q4",25.9015238896787,0,1.66854730420762,83.7151223414209,"Control","Historical",412.209811819682,52.7500958413125,60.5665499449345,82.9630546466066,"Control","Control","HECO",0
"952",1950,"E1","E1 Q2","Q2",207.858111372375,0,35.2159891953764,49.3604176664321,"Control","Historical",412.209811819682,52.7500958413125,60.5665499449345,82.9630546466066,"Control","Control","HECO",0
"953",1950,"E1","E1 Q1","Q1",667.631977249203,316.500575047875,81.565880928735,53.2530990034277,"Control","Historical",412.209811819682,52.7500958413125,60.5665499449345,82.9630546466066,"Control","Control","HECO",10
"954",1950,"E1","E1 Q5","Q5",441.221392364248,0,58.5867274113493,91.1977436981651,"Control","Historical",412.209811819682,52.7500958413125,60.5665499449345,82.9630546466066,"Control","Control","HECO",0
"955",1950,"E1","E1 Q3","Q3",494.283974746798,0,79.2442283802646,121.144361416279,"Control","Historical",412.209811819682,52.7500958413125,60.5665499449345,82.9630546466066,"Control","Control","HECO",0
"956",1950,"E1","E1 Q6","Q6",636.361891295788,0,107.117926449674,99.107583753915,"Control","Historical",412.209811819682,52.7500958413125,60.5665499449345,82.9630546466066,"Control","Control","HECO",0
"957",1950,"P1","P1 Q2","Q12",333.220130946544,0,12.9234912984151,305.956544745159,"Control","Historical",333.220130946544,0.727364582572697,12.9234912984151,305.956544745159,"Control","Control","HECO",0
"958",1950,"P10E1","P10 E1 Q2","Q24",319.366793419726,290.389524213244,15.6678773081319,81.361798879223,"Control","Historical",927.826929452583,182.357796362405,78.7284754923416,101.251288798313,"Control","Control","HECO",1
"959",1950,"P10E1","P10 E1 Q1","Q23",960.931624549162,438.791661236376,90.7727274835834,119.935572786748,"Control","Historical",927.826929452583,182.357796362405,78.7284754923416,101.251288798313,"Control","Control","HECO",2
"960",1950,"P10E1","P10 E1 Q3","Q25",745.495898741014,0.25,139.071013697753,90.6564880592694,"Control","Historical",927.826929452583,182.357796362405,78.7284754923416,101.251288798313,"Control","Control","HECO",0
"961",1950,"P10E1","P10 E1 Q4","Q26",1685.51340110043,0,69.4022834798983,113.051295468011,"Control","Historical",927.826929452583,182.357796362405,78.7284754923416,101.251288798313,"Control","Control","HECO",0
"962",1950,"P1E1","P1 E1 Q3","Q9",0,396.131135451337,49.4883403976583,209.191044602646,"Control","Historical",213.567693825753,316.020696286844,79.8901038318315,185.89937689322,"Control","Control","HECO",5
"963",1950,"P1E1","P1 E1 Q4","Q10",0,295.421257237453,137.039073590777,67.7717322654283,"Control","Historical",213.567693825753,316.020696286844,79.8901038318315,185.89937689322,"Control","Control","HECO",3
"964",1950,"P1E1","P1 E1 Q1","Q7",0,240.138019212766,105.936179099839,360.968892976157,"Control","Historical",213.567693825753,316.020696286844,79.8901038318315,185.89937689322,"Control","Control","HECO",4
"965",1950,"P1E1","P1 E1 Q2","Q8",854.270775303013,332.39237324582,27.0968222390518,105.66583772865,"Control","Historical",213.567693825753,316.020696286844,79.8901038318315,185.89937689322,"Control","Control","HECO",5
"966",1950,"P7E1","P7 E1 Q3","Q21",107.158488999075,196.911572525906,109.389218999808,241.918565457825,"Control","Historical",786.633764131063,240.549034513342,59.9132188010983,229.811249533156,"Control","Control","HECO",1
"967",1950,"P7E1","P7 E1 Q1","Q19",645.269317200253,27.8638553220992,31.7774059190696,159.860679208248,"Control","Historical",786.633764131063,240.549034513342,59.9132188010983,229.811249533156,"Control","Control","HECO",3
"968",1950,"P7E1","P7 E1 Q2","Q20",256.848706911424,173.623952026257,55.2025189395447,409.147304022996,"Control","Historical",786.633764131063,240.549034513342,59.9132188010983,229.811249533156,"Control","Control","HECO",0
"969",1950,"P7E1","P7 E1 Q4","Q22",2137.2585434135,563.796758179104,43.2837313459707,108.318449443555,"Control","Historical",786.633764131063,240.549034513342,59.9132188010983,229.811249533156,"Control","Control","HECO",1
"970",1951,"E1","E1 Q5","Q5",113.18432594893,1.24999999999997,52.095598204387,194.841728746884,"Control","Historical",287.769757283986,49.4400140273947,57.6184333973385,124.689240281158,"Control","Control","HECO",0
"971",1951,"E1","E1 Q2","Q2",315.855330148661,0,42.6340861017383,64.564406597275,"Control","Historical",287.769757283986,49.4400140273947,57.6184333973385,124.689240281158,"Control","Control","HECO",0
"972",1951,"E1","E1 Q6","Q6",490.0741467074,0,89.6375784542257,115.481395833302,"Control","Historical",287.769757283986,49.4400140273947,57.6184333973385,124.689240281158,"Control","Control","HECO",0
"973",1951,"E1","E1 Q4","Q4",24.4973845518677,0,3.26508889718221,180.783646889533,"Control","Historical",287.769757283986,49.4400140273947,57.6184333973385,124.689240281158,"Control","Control","HECO",0
"974",1951,"E1","E1 Q3","Q3",446.476877443591,0,74.1923400694044,157.34110021034,"Control","Historical",287.769757283986,49.4400140273947,57.6184333973385,124.689240281158,"Control","Control","HECO",0
"975",1951,"E1","E1 Q1","Q1",336.530478903465,295.390084164368,83.8859086570934,35.1231634096164,"Control","Historical",287.769757283986,49.4400140273947,57.6184333973385,124.689240281158,"Control","Control","HECO",3
"976",1951,"P1","P1 Q2","Q12",285.508015682542,0,29.7117076046716,380.527799219645,"Control","Historical",285.508015682542,0.727364582572697,29.7117076046716,380.527799219645,"Control","Control","HECO",0
"977",1951,"P10E1","P10 E1 Q1","Q23",1054.420121112,415.022920331634,81.1703720326523,136.038356087976,"Control","Historical",904.531380614785,175.32791067325,100.319217770212,126.32831606343,"Control","Control","HECO",36
"978",1951,"P10E1","P10 E1 Q2","Q24",237.182342917686,286.288722361367,13.3982679659875,88.5910328189322,"Control","Historical",904.531380614785,175.32791067325,100.319217770212,126.32831606343,"Control","Control","HECO",2
"979",1951,"P10E1","P10 E1 Q3","Q25",684.717183532076,0,227.99017888952,140.142358290302,"Control","Historical",904.531380614785,175.32791067325,100.319217770212,126.32831606343,"Control","Control","HECO",0
"980",1951,"P10E1","P10 E1 Q4","Q26",1641.80587489738,0,78.7180521926872,140.54151705651,"Control","Historical",904.531380614785,175.32791067325,100.319217770212,126.32831606343,"Control","Control","HECO",0
"981",1951,"P1E1","P1 E1 Q3","Q9",0,535.317329448234,61.3369309305788,205.019730044757,"Control","Historical",309.16381368155,378.15981526781,91.7131971030727,197.306075749497,"Control","Control","HECO",2
"982",1951,"P1E1","P1 E1 Q4","Q10",0,271.483693474381,103.39043363872,68.4757472303707,"Control","Historical",309.16381368155,378.15981526781,91.7131971030727,197.306075749497,"Control","Control","HECO",17
"983",1951,"P1E1","P1 E1 Q1","Q7",0,302.344894822712,136.122733832737,384.183238434507,"Control","Historical",309.16381368155,378.15981526781,91.7131971030727,197.306075749497,"Control","Control","HECO",5
"984",1951,"P1E1","P1 E1 Q2","Q8",1236.6552547262,403.493343325913,66.002690010255,131.545587288353,"Control","Historical",309.16381368155,378.15981526781,91.7131971030727,197.306075749497,"Control","Control","HECO",3
"985",1951,"P7E1","P7 E1 Q3","Q21",85.1804552606628,206.254366689167,135.601220433125,275.477079369102,"Control","Historical",640.059164312614,227.044177099467,74.3466874406804,190.462902858183,"Control","Control","HECO",11
"986",1951,"P7E1","P7 E1 Q2","Q20",96.4371084033529,100.38417574969,64.4961092378005,262.327165947454,"Control","Historical",640.059164312614,227.044177099467,74.3466874406804,190.462902858183,"Control","Control","HECO",2
"987",1951,"P7E1","P7 E1 Q1","Q19",589.803927595589,36.5015057694318,24.107945462447,118.104215594878,"Control","Historical",640.059164312614,227.044177099467,74.3466874406804,190.462902858183,"Control","Control","HECO",12
"988",1951,"P7E1","P7 E1 Q4","Q22",1788.81516599085,565.036660189579,73.1814746293489,105.943150521298,"Control","Historical",640.059164312614,227.044177099467,74.3466874406804,190.462902858183,"Control","Control","HECO",8
"989",1954,"E1","E1 Q3","Q3",762.881643444241,0,28.8776390145371,200.019584343948,"Control","Historical",446.979155438944,53.6791622055207,28.1493191983547,167.180912519623,"Control","Control","HECO",0
"990",1954,"E1","E1 Q5","Q5",206.386723999462,0,8.24326238384424,252.205670984582,"Control","Historical",446.979155438944,53.6791622055207,28.1493191983547,167.180912519623,"Control","Control","HECO",0
"991",1954,"E1","E1 Q4","Q4",119.031406489012,0.499999999999993,24.3241011107794,233.104461111612,"Control","Historical",446.979155438944,53.6791622055207,28.1493191983547,167.180912519623,"Control","Control","HECO",0
"992",1954,"E1","E1 Q2","Q2",153.377758072747,0,24.8976144836798,105.789530988985,"Control","Historical",446.979155438944,53.6791622055207,28.1493191983547,167.180912519623,"Control","Control","HECO",0
"993",1954,"E1","E1 Q1","Q1",435.854966062039,321.574973233124,31.6172691420561,103.988553603068,"Control","Historical",446.979155438944,53.6791622055207,28.1493191983547,167.180912519623,"Control","Control","HECO",0
"994",1954,"E1","E1 Q6","Q6",1004.34243456616,0,50.9360290552317,107.977674085541,"Control","Historical",446.979155438944,53.6791622055207,28.1493191983547,167.180912519623,"Control","Control","HECO",0
"995",1954,"P1","P1 Q2","Q12",339.198863798329,0,30.1533850478945,337.180682587146,"Control","Historical",339.198863798329,0.727364582572697,30.1533850478945,337.180682587146,"Control","Control","HECO",0
"996",1954,"P10E1","P10 E1 Q1","Q23",1002.02544504457,285.208754584483,92.5485505822448,160.431910831014,"Control","Historical",1116.9239935797,132.823598555221,73.9598139133143,185.291388025217,"Control","Control","HECO",0
"997",1954,"P10E1","P10 E1 Q2","Q24",288.836555567675,246.085639636401,12.6822181063413,133.270149351826,"Control","Historical",1116.9239935797,132.823598555221,73.9598139133143,185.291388025217,"Control","Control","HECO",5
"998",1954,"P10E1","P10 E1 Q3","Q25",630.618795116791,0,92.3012346747931,222.999832381023,"Control","Historical",1116.9239935797,132.823598555221,73.9598139133143,185.291388025217,"Control","Control","HECO",0
"999",1954,"P10E1","P10 E1 Q4","Q26",2546.21517858978,0,98.3072522898781,224.463659537005,"Control","Historical",1116.9239935797,132.823598555221,73.9598139133143,185.291388025217,"Control","Control","HECO",0
"1000",1954,"P1E1","P1 E1 Q3","Q9",0,526.970510428708,13.1923420809712,192.774217032231,"Control","Historical",219.535748095821,385.491563392721,42.375736402118,277.866817411713,"Control","Control","HECO",0
"1001",1954,"P1E1","P1 E1 Q4","Q10",0,273.563930407455,33.8204802097538,97.4644995958376,"Control","Historical",219.535748095821,385.491563392721,42.375736402118,277.866817411713,"Control","Control","HECO",1
"1002",1954,"P1E1","P1 E1 Q1","Q7",0,347.835924749819,83.2130169412071,633.068733484521,"Control","Historical",219.535748095821,385.491563392721,42.375736402118,277.866817411713,"Control","Control","HECO",3
"1003",1954,"P1E1","P1 E1 Q2","Q8",878.142992383282,393.595887984903,39.2771063765397,188.159819534262,"Control","Historical",219.535748095821,385.491563392721,42.375736402118,277.866817411713,"Control","Control","HECO",1
"1004",1954,"P7E1","P7 E1 Q3","Q21",158.841895038827,310.918972266666,34.2038968302639,279.543492805455,"Control","Historical",819.385043383476,303.420733233699,45.2219179187811,226.850941846526,"Control","Control","HECO",0
"1005",1954,"P7E1","P7 E1 Q1","Q19",977.734876330074,21.4520647557023,28.2359810557087,115.315541282618,"Control","Historical",819.385043383476,303.420733233699,45.2219179187811,226.850941846526,"Control","Control","HECO",2
"1006",1954,"P7E1","P7 E1 Q2","Q20",89.4388180097049,142.337628025781,57.0193956829836,347.884165461639,"Control","Historical",819.385043383476,303.420733233699,45.2219179187811,226.850941846526,"Control","Control","HECO",0
"1007",1954,"P7E1","P7 E1 Q4","Q22",2051.5245841553,738.974267886648,61.4283981061682,164.660567836392,"Control","Historical",819.385043383476,303.420733233699,45.2219179187811,226.850941846526,"Control","Control","HECO",0
"1008",1955,"E1","E1 Q4","Q4",227.965012505373,1.40742811932201,15.526547249629,163.224086182466,"Control","Historical",514.424725355938,46.89586851737,29.4918365834506,143.883565102099,"Control","Control","HECO",0
"1009",1955,"E1","E1 Q5","Q5",218.31486616284,0,15.507586276313,201.043171847503,"Control","Historical",514.424725355938,46.89586851737,29.4918365834506,143.883565102099,"Control","Control","HECO",0
"1010",1955,"E1","E1 Q3","Q3",906.38554731102,0,31.5965577263727,169.560531960999,"Control","Historical",514.424725355938,46.89586851737,29.4918365834506,143.883565102099,"Control","Control","HECO",0
"1011",1955,"E1","E1 Q2","Q2",147.758851025813,0,24.712995480239,113.046543586638,"Control","Historical",514.424725355938,46.89586851737,29.4918365834506,143.883565102099,"Control","Control","HECO",0
"1012",1955,"E1","E1 Q1","Q1",532.343463512512,279.967782984898,26.6086715068871,75.6710302865203,"Control","Historical",514.424725355938,46.89586851737,29.4918365834506,143.883565102099,"Control","Control","HECO",1
"1013",1955,"E1","E1 Q6","Q6",1053.78061161807,0,62.9986612612629,140.756026748466,"Control","Historical",514.424725355938,46.89586851737,29.4918365834506,143.883565102099,"Control","Control","HECO",0
"1014",1955,"P1","P1 Q2","Q12",432.782253529253,0,25.7613063540828,366.002941959333,"Control","Historical",432.782253529253,0.727364582572697,25.7613063540828,366.002941959333,"Control","Control","HECO",0
"1015",1955,"P10E1","P10 E1 Q2","Q24",328.506146336511,280.58631340641,19.5982362311923,97.8745139765973,"Control","Historical",1120.48204860858,115.09723788838,83.4279210683256,167.6412907332,"Control","Control","HECO",0
"1016",1955,"P10E1","P10 E1 Q3","Q25",817.275555402497,0,79.1508256543588,156.100070017314,"Control","Historical",1120.48204860858,115.09723788838,83.4279210683256,167.6412907332,"Control","Control","HECO",0
"1017",1955,"P10E1","P10 E1 Q1","Q23",706.753384250087,179.802638147108,148.342410177154,217.330687858273,"Control","Historical",1120.48204860858,115.09723788838,83.4279210683256,167.6412907332,"Control","Control","HECO",0
"1018",1955,"P10E1","P10 E1 Q4","Q26",2629.39310844521,0,86.6202122105973,199.259891080615,"Control","Historical",1120.48204860858,115.09723788838,83.4279210683256,167.6412907332,"Control","Control","HECO",0
"1019",1955,"P1E1","P1 E1 Q3","Q9",0.25,468.818659012116,31.8453876425225,176.544648187024,"Control","Historical",367.942351479797,325.032913858837,55.3497557910504,289.29180241062,"Control","Control","HECO",3
"1020",1955,"P1E1","P1 E1 Q4","Q10",0,200.0903344427,53.1153451521641,144.632764132759,"Control","Historical",367.942351479797,325.032913858837,55.3497557910504,289.29180241062,"Control","Control","HECO",1
"1021",1955,"P1E1","P1 E1 Q1","Q7",0,261.670664943448,80.88193261356,677.572119205542,"Control","Historical",367.942351479797,325.032913858837,55.3497557910504,289.29180241062,"Control","Control","HECO",0
"1022",1955,"P1E1","P1 E1 Q2","Q8",1471.51940591919,369.551997037084,55.5563577559552,158.417678117154,"Control","Historical",367.942351479797,325.032913858837,55.3497557910504,289.29180241062,"Control","Control","HECO",0
"1023",1955,"P7E1","P7 E1 Q2","Q20",97.8099998303749,125.532049326616,43.613959700823,176.854596524518,"Control","Historical",865.165992501175,217.533657228167,32.2517920370552,168.637308334541,"Control","Control","HECO",0
"1024",1955,"P7E1","P7 E1 Q1","Q19",1226.92722626764,21.4866555828254,10.2422529751545,97.7651540126704,"Control","Historical",865.165992501175,217.533657228167,32.2517920370552,168.637308334541,"Control","Control","HECO",8
"1025",1955,"P7E1","P7 E1 Q3","Q21",125.597195522597,298.056516133752,35.9620037388196,324.707479940929,"Control","Historical",865.165992501175,217.533657228167,32.2517920370552,168.637308334541,"Control","Control","HECO",0
"1026",1955,"P7E1","P7 E1 Q4","Q22",2010.32954838409,425.059407869473,39.1889517334238,75.222002860046,"Control","Historical",865.165992501175,217.533657228167,32.2517920370552,168.637308334541,"Control","Control","HECO",1
"1027",1956,"P1","P1 Q1","Q11",167.457325829525,352.440768709371,3.66687806393009,7.72446465082406,"Control","Historical",177.946063184568,114.813812979114,3.58034613081287,214.263795455317,"Control","Control","HECO",1
"1028",1956,"P1","P1 Q3","Q13",445.318195029281,106.814483207083,1.39670165265105,55.2338320239025,"Control","Historical",177.946063184568,114.813812979114,3.58034613081287,214.263795455317,"Control","Control","HECO",4
"1029",1956,"P1","P1 Q2","Q12",0.75,0,2.78609121508979,356.623509682228,"Control","Historical",177.946063184568,114.813812979114,3.58034613081287,214.263795455317,"Control","Control","HECO",0
